"subj_idx","response","rt","stim","block","block_number","trial_z","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv","stimblock"
95,1,330,"congruent","most_incon",2,-0.335581950460944,-3.03030303030303,25,0.384929515245736,0.349,-2.86532951289398,"congruent"
95,1,352,"incongruent","most_incon",2,-0.313931502044109,-2.84090909090909,26,0.470469407522566,0.33,-3.03030303030303,"incongruent_most_incon"
95,1,350,"incongruent","most_incon",2,-0.292281053627274,-2.85714285714286,27,0.556009299799396,0.352,-2.84090909090909,"incongruent_most_incon"
95,1,397,"incongruent","most_incon",2,-0.270630605210439,-2.51889168765743,28,0.641549192076226,0.35,-2.85714285714286,"incongruent_most_incon"
95,1,338,"incongruent","most_incon",2,-0.248980156793604,-2.9585798816568,29,0.727089084353056,0.397,-2.51889168765743,"incongruent_most_incon"
95,1,320,"incongruent","most_incon",2,-0.227329708376769,-3.125,30,0.812628976629887,0.338,-2.9585798816568,"incongruent_most_incon"
95,1,334,"incongruent","most_incon",2,-0.205679259959934,-2.9940119760479,31,0.898168868906717,0.32,-3.125,"incongruent_most_incon"
95,1,363,"congruent","most_incon",2,-0.184028811543098,-2.75482093663912,32,0.983708761183547,0.334,-2.9940119760479,"congruent"
95,1,553,"incongruent","most_incon",2,-0.162378363126263,-1.80831826401447,33,1.06924865346038,0.363,-2.75482093663912,"incongruent_most_incon"
95,1,375,"incongruent","most_incon",2,-0.140727914709428,-2.66666666666667,34,1.15478854573721,0.553,-1.80831826401447,"incongruent_most_incon"
95,1,390,"incongruent","most_incon",2,-0.119077466292593,-2.56410256410256,35,1.24032843801404,0.375,-2.66666666666667,"incongruent_most_incon"
95,1,348,"incongruent","most_incon",2,-0.097427017875758,-2.8735632183908,36,1.32586833029087,0.39,-2.56410256410256,"incongruent_most_incon"
95,1,361,"incongruent","most_incon",2,-0.0757765694589229,-2.77008310249307,37,1.4114082225677,0.348,-2.8735632183908,"incongruent_most_incon"
95,1,359,"incongruent","most_incon",2,-0.0541261210420878,-2.78551532033426,38,1.49694811484453,0.361,-2.77008310249307,"incongruent_most_incon"
95,1,373,"incongruent","most_incon",2,-0.0324756726252527,-2.68096514745308,39,1.58248800712136,0.359,-2.78551532033426,"incongruent_most_incon"
95,1,410,"incongruent","most_incon",2,-0.0108252242084176,-2.4390243902439,40,1.66802789939819,0.373,-2.68096514745308,"incongruent_most_incon"
95,1,443,"congruent","most_incon",3,0.0108252242084176,-2.25733634311512,1,-1.66802789939819,NA,NA,"congruent"
95,1,377,"incongruent","most_incon",3,0.0324756726252527,-2.6525198938992,2,-1.58248800712136,0.443,-2.25733634311512,"incongruent_most_incon"
95,1,398,"incongruent","most_incon",3,0.0541261210420878,-2.51256281407035,3,-1.49694811484453,0.377,-2.6525198938992,"incongruent_most_incon"
95,1,380,"incongruent","most_incon",3,0.0757765694589229,-2.63157894736842,4,-1.4114082225677,0.398,-2.51256281407035,"incongruent_most_incon"
95,1,346,"congruent","most_incon",3,0.097427017875758,-2.89017341040462,5,-1.32586833029087,0.38,-2.63157894736842,"congruent"
95,1,441,"incongruent","most_incon",3,0.119077466292593,-2.26757369614512,6,-1.24032843801404,0.346,-2.89017341040462,"incongruent_most_incon"
95,1,414,"incongruent","most_incon",3,0.140727914709428,-2.41545893719807,7,-1.15478854573721,0.441,-2.26757369614512,"incongruent_most_incon"
95,1,356,"congruent","most_incon",3,0.162378363126263,-2.80898876404494,8,-1.06924865346038,0.414,-2.41545893719807,"congruent"
95,1,298,"congruent","most_incon",3,0.184028811543098,-3.35570469798658,9,-0.983708761183547,0.356,-2.80898876404494,"congruent"
95,1,344,"incongruent","most_incon",3,0.205679259959934,-2.90697674418605,10,-0.898168868906717,0.298,-3.35570469798658,"incongruent_most_incon"
95,1,381,"congruent","most_incon",3,0.227329708376769,-2.6246719160105,11,-0.812628976629887,0.344,-2.90697674418605,"congruent"
95,1,348,"incongruent","most_incon",3,0.248980156793604,-2.8735632183908,12,-0.727089084353056,0.381,-2.6246719160105,"incongruent_most_incon"
95,1,370,"incongruent","most_incon",3,0.270630605210439,-2.7027027027027,13,-0.641549192076226,0.348,-2.8735632183908,"incongruent_most_incon"
95,1,368,"incongruent","most_incon",3,0.292281053627274,-2.71739130434783,14,-0.556009299799396,0.37,-2.7027027027027,"incongruent_most_incon"
95,1,333,"congruent","most_incon",3,0.313931502044109,-3.003003003003,15,-0.470469407522566,0.368,-2.71739130434783,"congruent"
95,1,355,"congruent","most_incon",3,0.335581950460944,-2.8169014084507,16,-0.384929515245736,0.333,-3.003003003003,"congruent"
95,1,409,"incongruent","most_incon",3,0.357232398877779,-2.44498777506112,17,-0.299389622968906,0.355,-2.8169014084507,"incongruent_most_incon"
95,1,400,"incongruent","most_incon",3,0.378882847294614,-2.5,18,-0.213849730692075,0.409,-2.44498777506112,"incongruent_most_incon"
95,1,389,"incongruent","most_incon",3,0.40053329571145,-2.5706940874036,19,-0.128309838415245,0.4,-2.5,"incongruent_most_incon"
95,1,355,"incongruent","most_incon",3,0.422183744128285,-2.8169014084507,20,-0.0427699461384151,0.389,-2.5706940874036,"incongruent_most_incon"
95,1,417,"incongruent","most_incon",3,0.44383419254512,-2.39808153477218,21,0.0427699461384151,0.355,-2.8169014084507,"incongruent_most_incon"
95,1,375,"incongruent","most_incon",3,0.465484640961955,-2.66666666666667,22,0.128309838415245,0.417,-2.39808153477218,"incongruent_most_incon"
95,1,364,"incongruent","most_incon",3,0.48713508937879,-2.74725274725275,23,0.213849730692075,0.375,-2.66666666666667,"incongruent_most_incon"
95,1,322,"congruent","most_incon",3,0.508785537795625,-3.1055900621118,24,0.299389622968906,0.364,-2.74725274725275,"congruent"
95,1,329,"incongruent","most_incon",3,0.53043598621246,-3.03951367781155,25,0.384929515245736,0.322,-3.1055900621118,"incongruent_most_incon"
95,1,359,"incongruent","most_incon",3,0.552086434629295,-2.78551532033426,26,0.470469407522566,0.329,-3.03951367781155,"incongruent_most_incon"
95,1,348,"incongruent","most_incon",3,0.57373688304613,-2.8735632183908,27,0.556009299799396,0.359,-2.78551532033426,"incongruent_most_incon"
95,1,338,"congruent","most_incon",3,0.595387331462966,-2.9585798816568,28,0.641549192076226,0.348,-2.8735632183908,"congruent"
95,1,360,"congruent","most_incon",3,0.617037779879801,-2.77777777777778,29,0.727089084353056,0.338,-2.9585798816568,"congruent"
95,1,398,"incongruent","most_incon",3,0.638688228296636,-2.51256281407035,30,0.812628976629887,0.36,-2.77777777777778,"incongruent_most_incon"
95,1,324,"incongruent","most_incon",3,0.660338676713471,-3.08641975308642,31,0.898168868906717,0.398,-2.51256281407035,"incongruent_most_incon"
95,1,314,"incongruent","most_incon",3,0.681989125130306,-3.18471337579618,32,0.983708761183547,0.324,-3.08641975308642,"incongruent_most_incon"
95,1,424,"incongruent","most_incon",3,0.703639573547141,-2.35849056603774,33,1.06924865346038,0.314,-3.18471337579618,"incongruent_most_incon"
95,1,334,"incongruent","most_incon",3,0.725290021963976,-2.9940119760479,34,1.15478854573721,0.424,-2.35849056603774,"incongruent_most_incon"
95,1,331,"congruent","most_incon",3,0.746940470380811,-3.02114803625378,35,1.24032843801404,0.334,-2.9940119760479,"congruent"
95,1,337,"incongruent","most_incon",3,0.768590918797647,-2.9673590504451,36,1.32586833029087,0.331,-3.02114803625378,"incongruent_most_incon"
95,1,424,"incongruent","most_incon",3,0.790241367214482,-2.35849056603774,37,1.4114082225677,0.337,-2.9673590504451,"incongruent_most_incon"
95,1,382,"incongruent","most_incon",3,0.811891815631317,-2.61780104712042,38,1.49694811484453,0.424,-2.35849056603774,"incongruent_most_incon"
95,1,307,"congruent","most_incon",3,0.833542264048152,-3.25732899022801,39,1.58248800712136,0.382,-2.61780104712042,"congruent"
95,1,369,"incongruent","most_incon",3,0.855192712464987,-2.710027100271,40,1.66802789939819,0.307,-3.25732899022801,"incongruent_most_incon"
95,1,351,"congruent","most_con",4,0.876843160881822,-2.84900284900285,1,-1.66802789939819,NA,NA,"congruent"
95,1,341,"congruent","most_con",4,0.898493609298657,-2.93255131964809,2,-1.58248800712136,0.351,-2.84900284900285,"congruent"
95,1,379,"congruent","most_con",4,0.920144057715492,-2.63852242744063,3,-1.49694811484453,0.341,-2.93255131964809,"congruent"
95,1,369,"incongruent","most_con",4,0.941794506132327,-2.710027100271,4,-1.4114082225677,0.379,-2.63852242744063,"incongruent_most_con"
95,1,383,"incongruent","most_con",4,0.963444954549162,-2.61096605744125,5,-1.32586833029087,0.369,-2.710027100271,"incongruent_most_con"
95,1,301,"congruent","most_con",4,0.985095402965998,-3.32225913621262,6,-1.24032843801404,0.383,-2.61096605744125,"congruent"
95,1,314,"congruent","most_con",4,1.00674585138283,-3.18471337579618,7,-1.15478854573721,0.301,-3.32225913621262,"congruent"
95,1,424,"incongruent","most_con",4,1.02839629979967,-2.35849056603774,8,-1.06924865346038,0.314,-3.18471337579618,"incongruent_most_con"
95,1,326,"congruent","most_con",4,1.0500467482165,-3.06748466257669,9,-0.983708761183547,0.424,-2.35849056603774,"congruent"
95,1,285,"congruent","most_con",4,1.07169719663334,-3.50877192982456,10,-0.898168868906717,0.326,-3.06748466257669,"congruent"
95,1,426,"incongruent","most_con",4,1.09334764505017,-2.34741784037559,11,-0.812628976629887,0.285,-3.50877192982456,"incongruent_most_con"
95,1,312,"congruent","most_con",4,1.11499809346701,-3.20512820512821,12,-0.727089084353056,0.426,-2.34741784037559,"congruent"
95,1,374,"incongruent","most_con",4,1.13664854188384,-2.67379679144385,13,-0.641549192076226,0.312,-3.20512820512821,"incongruent_most_con"
95,1,332,"congruent","most_con",4,1.15829899030068,-3.01204819277108,14,-0.556009299799396,0.374,-2.67379679144385,"congruent"
95,1,297,"congruent","most_con",4,1.17994943871751,-3.36700336700337,15,-0.470469407522566,0.332,-3.01204819277108,"congruent"
95,1,384,"incongruent","most_con",4,1.20159988713435,-2.60416666666667,16,-0.384929515245736,0.297,-3.36700336700337,"incongruent_most_con"
95,1,334,"congruent","most_con",4,1.22325033555118,-2.9940119760479,17,-0.299389622968906,0.384,-2.60416666666667,"congruent"
95,1,388,"congruent","most_con",4,1.24490078396802,-2.57731958762887,18,-0.213849730692075,0.334,-2.9940119760479,"congruent"
95,1,297,"congruent","most_con",4,1.26655123238485,-3.36700336700337,19,-0.128309838415245,0.388,-2.57731958762887,"congruent"
95,1,319,"congruent","most_con",4,1.28820168080169,-3.13479623824451,20,-0.0427699461384151,0.297,-3.36700336700337,"congruent"
95,1,413,"congruent","most_con",4,1.30985212921852,-2.42130750605327,21,0.0427699461384151,0.319,-3.13479623824451,"congruent"
95,1,356,"congruent","most_con",4,1.33150257763536,-2.80898876404494,22,0.128309838415245,0.413,-2.42130750605327,"congruent"
95,1,321,"congruent","most_con",4,1.35315302605219,-3.11526479750779,23,0.213849730692075,0.356,-2.80898876404494,"congruent"
95,1,423,"congruent","most_con",4,1.37480347446903,-2.36406619385343,24,0.299389622968906,0.321,-3.11526479750779,"congruent"
95,1,429,"incongruent","most_con",4,1.39645392288586,-2.33100233100233,25,0.384929515245736,0.423,-2.36406619385343,"incongruent_most_con"
95,1,363,"congruent","most_con",4,1.4181043713027,-2.75482093663912,26,0.470469407522566,0.429,-2.33100233100233,"congruent"
95,1,328,"congruent","most_con",4,1.43975481971953,-3.04878048780488,27,0.556009299799396,0.363,-2.75482093663912,"congruent"
95,1,470,"congruent","most_con",4,1.46140526813637,-2.12765957446809,28,0.641549192076226,0.328,-3.04878048780488,"congruent"
95,1,309,"congruent","most_con",4,1.48305571655321,-3.23624595469256,29,0.727089084353056,0.47,-2.12765957446809,"congruent"
95,1,323,"congruent","most_con",4,1.50470616497004,-3.09597523219814,30,0.812628976629887,0.309,-3.23624595469256,"congruent"
95,1,312,"congruent","most_con",4,1.52635661338688,-3.20512820512821,31,0.898168868906717,0.323,-3.09597523219814,"congruent"
95,1,358,"congruent","most_con",4,1.54800706180371,-2.79329608938547,32,0.983708761183547,0.312,-3.20512820512821,"congruent"
95,1,300,"congruent","most_con",4,1.56965751022055,-3.33333333333333,33,1.06924865346038,0.358,-2.79329608938547,"congruent"
95,1,314,"congruent","most_con",4,1.59130795863738,-3.18471337579618,34,1.15478854573721,0.3,-3.33333333333333,"congruent"
95,1,328,"incongruent","most_con",4,1.61295840705422,-3.04878048780488,35,1.24032843801404,0.314,-3.18471337579618,"incongruent_most_con"
95,1,334,"incongruent","most_con",4,1.63460885547105,-2.9940119760479,36,1.32586833029087,0.328,-3.04878048780488,"incongruent_most_con"
95,1,404,"incongruent","most_con",4,1.65625930388789,-2.47524752475248,37,1.4114082225677,0.334,-2.9940119760479,"incongruent_most_con"
95,1,402,"incongruent","most_con",4,1.67790975230472,-2.48756218905473,38,1.49694811484453,0.404,-2.47524752475248,"incongruent_most_con"
95,1,327,"congruent","most_con",4,1.69956020072156,-3.05810397553517,39,1.58248800712136,0.402,-2.48756218905473,"congruent"
95,1,333,"incongruent","most_con",4,1.72121064913839,-3.003003003003,40,1.66802789939819,0.327,-3.05810397553517,"incongruent_most_con"
96,1,370,"incongruent","most_con",1,-1.72121064913839,-2.7027027027027,1,-1.66802789939819,NA,NA,"incongruent_most_con"
96,1,383,"congruent","most_con",1,-1.69956020072156,-2.61096605744125,2,-1.58248800712136,0.37,-2.7027027027027,"congruent"
96,1,422,"congruent","most_con",1,-1.67790975230472,-2.3696682464455,3,-1.49694811484453,0.383,-2.61096605744125,"congruent"
96,1,364,"congruent","most_con",1,-1.65625930388789,-2.74725274725275,4,-1.4114082225677,0.422,-2.3696682464455,"congruent"
96,0,394,"congruent","most_con",1,-1.63460885547105,-2.53807106598985,5,-1.32586833029087,0.364,-2.74725274725275,"congruent"
96,1,399,"congruent","most_con",1,-1.61295840705422,-2.5062656641604,6,-1.24032843801404,0.394,-2.53807106598985,"congruent"
96,1,373,"incongruent","most_con",1,-1.59130795863738,-2.68096514745308,7,-1.15478854573721,0.399,-2.5062656641604,"incongruent_most_con"
96,1,411,"incongruent","most_con",1,-1.56965751022055,-2.4330900243309,8,-1.06924865346038,0.373,-2.68096514745308,"incongruent_most_con"
96,1,385,"congruent","most_con",1,-1.54800706180371,-2.5974025974026,9,-0.983708761183547,0.411,-2.4330900243309,"congruent"
96,1,375,"congruent","most_con",1,-1.52635661338688,-2.66666666666667,10,-0.898168868906717,0.385,-2.5974025974026,"congruent"
96,1,445,"incongruent","most_con",1,-1.50470616497004,-2.24719101123596,11,-0.812628976629887,0.375,-2.66666666666667,"incongruent_most_con"
96,1,387,"congruent","most_con",1,-1.48305571655321,-2.58397932816537,12,-0.727089084353056,0.445,-2.24719101123596,"congruent"
96,1,465,"congruent","most_con",1,-1.46140526813637,-2.1505376344086,13,-0.641549192076226,0.387,-2.58397932816537,"congruent"
96,1,382,"congruent","most_con",1,-1.43975481971953,-2.61780104712042,14,-0.556009299799396,0.465,-2.1505376344086,"congruent"
96,1,396,"congruent","most_con",1,-1.4181043713027,-2.52525252525253,15,-0.470469407522566,0.382,-2.61780104712042,"congruent"
96,1,387,"congruent","most_con",1,-1.39645392288586,-2.58397932816537,16,-0.384929515245736,0.396,-2.52525252525253,"congruent"
96,1,537,"incongruent","most_con",1,-1.37480347446903,-1.86219739292365,17,-0.299389622968906,0.387,-2.58397932816537,"incongruent_most_con"
96,1,398,"congruent","most_con",1,-1.35315302605219,-2.51256281407035,18,-0.213849730692075,0.537,-1.86219739292365,"congruent"
96,1,548,"incongruent","most_con",1,-1.33150257763536,-1.82481751824818,19,-0.128309838415245,0.398,-2.51256281407035,"incongruent_most_con"
96,1,410,"congruent","most_con",1,-1.30985212921852,-2.4390243902439,20,-0.0427699461384151,0.548,-1.82481751824818,"congruent"
96,1,344,"congruent","most_con",1,-1.28820168080169,-2.90697674418605,21,0.0427699461384151,0.41,-2.4390243902439,"congruent"
96,1,390,"congruent","most_con",1,-1.26655123238485,-2.56410256410256,22,0.128309838415245,0.344,-2.90697674418605,"congruent"
96,1,364,"congruent","most_con",1,-1.24490078396802,-2.74725274725275,23,0.213849730692075,0.39,-2.56410256410256,"congruent"
96,1,378,"congruent","most_con",1,-1.22325033555118,-2.64550264550265,24,0.299389622968906,0.364,-2.74725274725275,"congruent"
96,1,360,"congruent","most_con",1,-1.20159988713435,-2.77777777777778,25,0.384929515245736,0.378,-2.64550264550265,"congruent"
96,1,357,"incongruent","most_con",1,-1.17994943871751,-2.80112044817927,26,0.470469407522566,0.36,-2.77777777777778,"incongruent_most_con"
96,1,331,"congruent","most_con",1,-1.15829899030068,-3.02114803625378,27,0.556009299799396,0.357,-2.80112044817927,"congruent"
96,1,505,"incongruent","most_con",1,-1.13664854188384,-1.98019801980198,28,0.641549192076226,0.331,-3.02114803625378,"incongruent_most_con"
96,1,344,"congruent","most_con",1,-1.11499809346701,-2.90697674418605,29,0.727089084353056,0.505,-1.98019801980198,"congruent"
96,0,365,"incongruent","most_con",1,-1.09334764505017,-2.73972602739726,30,0.812628976629887,0.344,-2.90697674418605,"incongruent_most_con"
96,1,363,"congruent","most_con",1,-1.07169719663334,-2.75482093663912,31,0.898168868906717,0.365,-2.73972602739726,"congruent"
96,0,473,"incongruent","most_con",1,-1.0500467482165,-2.11416490486258,32,0.983708761183547,0.363,-2.75482093663912,"incongruent_most_con"
96,1,471,"congruent","most_con",1,-1.02839629979967,-2.12314225053079,33,1.06924865346038,0.473,-2.11416490486258,"congruent"
96,1,524,"incongruent","most_con",1,-1.00674585138283,-1.90839694656489,34,1.15478854573721,0.471,-2.12314225053079,"incongruent_most_con"
96,1,451,"congruent","most_con",1,-0.985095402965998,-2.21729490022173,35,1.24032843801404,0.524,-1.90839694656489,"congruent"
96,1,336,"congruent","most_con",1,-0.963444954549162,-2.97619047619048,36,1.32586833029087,0.451,-2.21729490022173,"congruent"
96,1,431,"congruent","most_con",1,-0.941794506132327,-2.32018561484919,37,1.4114082225677,0.336,-2.97619047619048,"congruent"
96,1,356,"congruent","most_con",1,-0.920144057715492,-2.80898876404494,38,1.49694811484453,0.431,-2.32018561484919,"congruent"
96,1,314,"incongruent","most_con",1,-0.898493609298657,-3.18471337579618,39,1.58248800712136,0.356,-2.80898876404494,"incongruent_most_con"
96,1,360,"congruent","most_con",1,-0.876843160881822,-2.77777777777778,40,1.66802789939819,0.314,-3.18471337579618,"congruent"
96,1,423,"incongruent","most_incon",2,-0.855192712464987,-2.36406619385343,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
96,1,340,"congruent","most_incon",2,-0.833542264048152,-2.94117647058824,2,-1.58248800712136,0.423,-2.36406619385343,"congruent"
96,1,354,"incongruent","most_incon",2,-0.811891815631317,-2.82485875706215,3,-1.49694811484453,0.34,-2.94117647058824,"incongruent_most_incon"
96,1,360,"incongruent","most_incon",2,-0.790241367214482,-2.77777777777778,4,-1.4114082225677,0.354,-2.82485875706215,"incongruent_most_incon"
96,1,381,"congruent","most_incon",2,-0.768590918797647,-2.6246719160105,5,-1.32586833029087,0.36,-2.77777777777778,"congruent"
96,1,387,"incongruent","most_incon",2,-0.746940470380811,-2.58397932816537,6,-1.24032843801404,0.381,-2.6246719160105,"incongruent_most_incon"
96,1,370,"congruent","most_incon",2,-0.725290021963976,-2.7027027027027,7,-1.15478854573721,0.387,-2.58397932816537,"congruent"
96,1,352,"congruent","most_incon",2,-0.703639573547141,-2.84090909090909,8,-1.06924865346038,0.37,-2.7027027027027,"congruent"
96,1,382,"congruent","most_incon",2,-0.681989125130306,-2.61780104712042,9,-0.983708761183547,0.352,-2.84090909090909,"congruent"
96,1,363,"incongruent","most_incon",2,-0.660338676713471,-2.75482093663912,10,-0.898168868906717,0.382,-2.61780104712042,"incongruent_most_incon"
96,1,409,"congruent","most_incon",2,-0.638688228296636,-2.44498777506112,11,-0.812628976629887,0.363,-2.75482093663912,"congruent"
96,1,351,"congruent","most_incon",2,-0.617037779879801,-2.84900284900285,12,-0.727089084353056,0.409,-2.44498777506112,"congruent"
96,1,397,"congruent","most_incon",2,-0.595387331462966,-2.51889168765743,13,-0.641549192076226,0.351,-2.84900284900285,"congruent"
96,1,499,"incongruent","most_incon",2,-0.57373688304613,-2.00400801603206,14,-0.556009299799396,0.397,-2.51889168765743,"incongruent_most_incon"
96,1,321,"congruent","most_incon",2,-0.552086434629295,-3.11526479750779,15,-0.470469407522566,0.499,-2.00400801603206,"congruent"
96,1,391,"incongruent","most_incon",2,-0.53043598621246,-2.55754475703325,16,-0.384929515245736,0.321,-3.11526479750779,"incongruent_most_incon"
96,1,341,"incongruent","most_incon",2,-0.508785537795625,-2.93255131964809,17,-0.299389622968906,0.391,-2.55754475703325,"incongruent_most_incon"
96,1,282,"incongruent","most_incon",2,-0.48713508937879,-3.54609929078014,18,-0.213849730692075,0.341,-2.93255131964809,"incongruent_most_incon"
96,0,256,"incongruent","most_incon",2,-0.465484640961955,-3.90625,19,-0.128309838415245,0.282,-3.54609929078014,"incongruent_most_incon"
96,1,367,"incongruent","most_incon",2,-0.44383419254512,-2.72479564032698,20,-0.0427699461384151,0.256,-3.90625,"incongruent_most_incon"
96,1,373,"incongruent","most_incon",2,-0.422183744128285,-2.68096514745308,21,0.0427699461384151,0.367,-2.72479564032698,"incongruent_most_incon"
96,1,386,"incongruent","most_incon",2,-0.40053329571145,-2.59067357512953,22,0.128309838415245,0.373,-2.68096514745308,"incongruent_most_incon"
96,1,384,"incongruent","most_incon",2,-0.378882847294614,-2.60416666666667,23,0.213849730692075,0.386,-2.59067357512953,"incongruent_most_incon"
96,1,390,"incongruent","most_incon",2,-0.357232398877779,-2.56410256410256,24,0.299389622968906,0.384,-2.60416666666667,"incongruent_most_incon"
96,1,428,"incongruent","most_incon",2,-0.335581950460944,-2.33644859813084,25,0.384929515245736,0.39,-2.56410256410256,"incongruent_most_incon"
96,1,434,"incongruent","most_incon",2,-0.313931502044109,-2.30414746543779,26,0.470469407522566,0.428,-2.33644859813084,"incongruent_most_incon"
96,1,328,"incongruent","most_incon",2,-0.292281053627274,-3.04878048780488,27,0.556009299799396,0.434,-2.30414746543779,"incongruent_most_incon"
96,1,414,"incongruent","most_incon",2,-0.270630605210439,-2.41545893719807,28,0.641549192076226,0.328,-3.04878048780488,"incongruent_most_incon"
96,1,332,"incongruent","most_incon",2,-0.248980156793604,-3.01204819277108,29,0.727089084353056,0.414,-2.41545893719807,"incongruent_most_incon"
96,1,328,"incongruent","most_incon",2,-0.227329708376769,-3.04878048780488,30,0.812628976629887,0.332,-3.01204819277108,"incongruent_most_incon"
96,1,399,"incongruent","most_incon",2,-0.205679259959934,-2.5062656641604,31,0.898168868906717,0.328,-3.04878048780488,"incongruent_most_incon"
96,1,341,"congruent","most_incon",2,-0.184028811543098,-2.93255131964809,32,0.983708761183547,0.399,-2.5062656641604,"congruent"
96,1,371,"incongruent","most_incon",2,-0.162378363126263,-2.69541778975741,33,1.06924865346038,0.341,-2.93255131964809,"incongruent_most_incon"
96,1,329,"congruent","most_incon",2,-0.140727914709428,-3.03951367781155,34,1.15478854573721,0.371,-2.69541778975741,"congruent"
96,1,351,"incongruent","most_incon",2,-0.119077466292593,-2.84900284900285,35,1.24032843801404,0.329,-3.03951367781155,"incongruent_most_incon"
96,1,381,"incongruent","most_incon",2,-0.097427017875758,-2.6246719160105,36,1.32586833029087,0.351,-2.84900284900285,"incongruent_most_incon"
96,0,394,"incongruent","most_incon",2,-0.0757765694589229,-2.53807106598985,37,1.4114082225677,0.381,-2.6246719160105,"incongruent_most_incon"
96,1,408,"congruent","most_incon",2,-0.0541261210420878,-2.45098039215686,38,1.49694811484453,0.394,-2.53807106598985,"congruent"
96,1,399,"incongruent","most_incon",2,-0.0324756726252527,-2.5062656641604,39,1.58248800712136,0.408,-2.45098039215686,"incongruent_most_incon"
96,1,421,"incongruent","most_incon",2,-0.0108252242084176,-2.37529691211401,40,1.66802789939819,0.399,-2.5062656641604,"incongruent_most_incon"
96,1,396,"incongruent","most_incon",3,0.0108252242084176,-2.52525252525253,1,-1.66802789939819,NA,NA,"incongruent_most_incon"
96,1,434,"congruent","most_incon",3,0.0324756726252527,-2.30414746543779,2,-1.58248800712136,0.396,-2.52525252525253,"congruent"
96,1,376,"incongruent","most_incon",3,0.0541261210420878,-2.65957446808511,3,-1.49694811484453,0.434,-2.30414746543779,"incongruent_most_incon"
96,1,318,"congruent","most_incon",3,0.0757765694589229,-3.14465408805031,4,-1.4114082225677,0.376,-2.65957446808511,"congruent"
96,1,371,"incongruent","most_incon",3,0.097427017875758,-2.69541778975741,5,-1.32586833029087,0.318,-3.14465408805031,"incongruent_most_incon"
96,1,330,"incongruent","most_incon",3,0.119077466292593,-3.03030303030303,6,-1.24032843801404,0.371,-2.69541778975741,"incongruent_most_incon"
96,1,440,"incongruent","most_incon",3,0.140727914709428,-2.27272727272727,7,-1.15478854573721,0.33,-3.03030303030303,"incongruent_most_incon"
96,1,429,"incongruent","most_incon",3,0.162378363126263,-2.33100233100233,8,-1.06924865346038,0.44,-2.27272727272727,"incongruent_most_incon"
96,1,323,"incongruent","most_incon",3,0.184028811543098,-3.09597523219814,9,-0.983708761183547,0.429,-2.33100233100233,"incongruent_most_incon"
96,1,361,"congruent","most_incon",3,0.205679259959934,-2.77008310249307,10,-0.898168868906717,0.323,-3.09597523219814,"congruent"
96,1,359,"incongruent","most_incon",3,0.227329708376769,-2.78551532033426,11,-0.812628976629887,0.361,-2.77008310249307,"incongruent_most_incon"
96,1,372,"incongruent","most_incon",3,0.248980156793604,-2.68817204301075,12,-0.727089084353056,0.359,-2.78551532033426,"incongruent_most_incon"
96,1,331,"incongruent","most_incon",3,0.270630605210439,-3.02114803625378,13,-0.641549192076226,0.372,-2.68817204301075,"incongruent_most_incon"
96,1,361,"incongruent","most_incon",3,0.292281053627274,-2.77008310249307,14,-0.556009299799396,0.331,-3.02114803625378,"incongruent_most_incon"
96,1,367,"incongruent","most_incon",3,0.313931502044109,-2.72479564032698,15,-0.470469407522566,0.361,-2.77008310249307,"incongruent_most_incon"
96,1,349,"incongruent","most_incon",3,0.335581950460944,-2.86532951289398,16,-0.384929515245736,0.367,-2.72479564032698,"incongruent_most_incon"
96,1,314,"congruent","most_incon",3,0.357232398877779,-3.18471337579618,17,-0.299389622968906,0.349,-2.86532951289398,"congruent"
96,1,320,"congruent","most_incon",3,0.378882847294614,-3.125,18,-0.213849730692075,0.314,-3.18471337579618,"congruent"
96,1,343,"incongruent","most_incon",3,0.40053329571145,-2.91545189504373,19,-0.128309838415245,0.32,-3.125,"incongruent_most_incon"
96,1,300,"incongruent","most_incon",3,0.422183744128285,-3.33333333333333,20,-0.0427699461384151,0.343,-2.91545189504373,"incongruent_most_incon"
96,1,394,"congruent","most_incon",3,0.44383419254512,-2.53807106598985,21,0.0427699461384151,0.3,-3.33333333333333,"congruent"
96,1,376,"incongruent","most_incon",3,0.465484640961955,-2.65957446808511,22,0.128309838415245,0.394,-2.53807106598985,"incongruent_most_incon"
96,1,366,"incongruent","most_incon",3,0.48713508937879,-2.73224043715847,23,0.213849730692075,0.376,-2.65957446808511,"incongruent_most_incon"
96,1,323,"incongruent","most_incon",3,0.508785537795625,-3.09597523219814,24,0.299389622968906,0.366,-2.73224043715847,"incongruent_most_incon"
96,1,394,"incongruent","most_incon",3,0.53043598621246,-2.53807106598985,25,0.384929515245736,0.323,-3.09597523219814,"incongruent_most_incon"
96,1,376,"congruent","most_incon",3,0.552086434629295,-2.65957446808511,26,0.470469407522566,0.394,-2.53807106598985,"congruent"
96,1,350,"congruent","most_incon",3,0.57373688304613,-2.85714285714286,27,0.556009299799396,0.376,-2.65957446808511,"congruent"
96,1,339,"incongruent","most_incon",3,0.595387331462966,-2.94985250737463,28,0.641549192076226,0.35,-2.85714285714286,"incongruent_most_incon"
