"subj_idx","response","rt","stim","cond","trial_z","rt_log_trim_grp","prev_rt"
5,1,478,"positive","no_conflict",1.56002536742627,2.67942789661212,0.751
5,1,653,"negative_familiar","conflict",1.60813187655395,2.81491318127507,0.478
5,1,700,"negative_unfamiliar","no_conflict",1.65623838568163,2.84509804001426,0.653
5,1,764,"positive","no_conflict",1.70434489480932,2.88309335857569,0.7
6,1,465,"negative_unfamiliar","no_conflict",-1.71121725325613,2.66745295288995,0.764
6,1,712,"positive","no_conflict",-1.66311074412844,2.85247999363686,0.465
6,1,487,"negative_rc","conflict",-1.61500423500076,2.68752896121463,0.712
6,1,542,"positive","no_conflict",-1.56689772587308,2.73399928653839,0.487
6,1,533,"negative_highly_familiar","conflict",-1.5187912167454,2.72672720902657,0.542
6,1,949,"positive","no_conflict",-1.47068470761772,2.97726621242729,0.533
6,1,644,"negative_familiar","conflict",-1.42257819849003,2.80888586735981,0.949
6,1,971,"positive","no_conflict",-1.37447168936235,2.987219229908,0.644
6,1,578,"positive","no_conflict",-1.32636518023467,2.76192783842053,0.971
6,1,737,"negative_rc","conflict",-1.27825867110699,2.86746748785905,0.578
6,1,744,"negative_familiar","conflict",-1.2301521619793,2.87157293554588,0.737
6,1,455,"positive","no_conflict",-1.18204565285162,2.65801139665711,0.744
6,1,695,"positive","no_conflict",-1.13393914372394,2.84198480459011,0.455
6,1,678,"negative_rc","conflict",-1.08583263459626,2.83122969386706,0.695
6,1,565,"negative_highly_familiar","conflict",-1.03772612546857,2.75204844781944,0.678
6,1,596,"positive","no_conflict",-0.989619616340893,2.77524625974024,0.565
6,1,771,"positive","no_conflict",-0.94151310721321,2.88705437805096,0.596
6,1,634,"negative_unfamiliar","no_conflict",-0.893406598085528,2.80208925788173,0.771
6,1,641,"positive","no_conflict",-0.845300088957846,2.80685802951882,0.634
6,1,784,"negative_highly_familiar","conflict",-0.797193579830163,2.89431606268444,0.641
6,1,776,"positive","no_conflict",-0.749087070702481,2.88986172125819,0.784
6,1,839,"negative_familiar","conflict",-0.700980561574799,2.9237619608287,0.776
6,1,702,"negative_unfamiliar","no_conflict",-0.652874052447117,2.84633711212981,0.839
6,1,574,"positive","no_conflict",-0.604767543319434,2.75891189239797,0.702
6,1,980,"negative_highly_familiar","conflict",-0.556661034191752,2.99122607569249,0.574
6,1,636,"positive","no_conflict",-0.50855452506407,2.80345711564841,0.98
6,1,755,"negative_familiar","conflict",-0.460448015936387,2.87794695162919,0.636
6,1,499,"positive","no_conflict",-0.412341506808705,2.69810054562339,0.755
6,1,618,"positive","no_conflict",-0.364234997681023,2.79098847508882,0.499
6,0,505,"negative_rc","conflict",-0.316128488553341,2.70329137811866,0.618
6,1,704,"positive","no_conflict",-0.268021979425658,2.84757265914211,0.505
6,1,991,"negative_highly_familiar","conflict",-0.219915470297976,2.99607365448528,0.704
6,1,750,"positive","no_conflict",-0.171808961170294,2.8750612633917,0.991
6,1,797,"negative_unfamiliar","no_conflict",-0.123702452042611,2.90145832139611,0.75
6,1,500,"positive","no_conflict",-0.0755959429149292,2.69897000433602,0.797
6,1,612,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.78675142214556,0.5
6,1,555,"positive","no_conflict",0.0206170753404354,2.74429298312268,0.612
6,1,586,"negative_rc","conflict",0.0687235844681176,2.76789761601809,0.555
6,1,665,"negative_highly_familiar","conflict",0.1168300935958,2.8228216453031,0.586
6,1,736,"positive","no_conflict",0.164936602723482,2.8668778143375,0.665
6,1,607,"positive","no_conflict",0.213043111851164,2.78318869107526,0.736
6,1,574,"negative_familiar","conflict",0.261149620978847,2.75891189239797,0.607
6,1,622,"negative_unfamiliar","no_conflict",0.309256130106529,2.79379038469082,0.574
6,1,813,"positive","no_conflict",0.357362639234211,2.91009054559407,0.622
6,1,820,"positive","no_conflict",0.405469148361894,2.91381385238372,0.813
6,1,1251,"negative_rc","conflict",0.453575657489576,3.09725730969342,0.82
6,1,690,"positive","no_conflict",0.501682166617258,2.83884909073726,1.251
6,1,841,"negative_familiar","conflict",0.54978867574494,2.92479599579791,0.69
6,1,891,"negative_unfamiliar","no_conflict",0.597895184872623,2.94987770403687,0.841
6,0,922,"positive","no_conflict",0.646001694000305,2.96473092105363,0.891
6,1,505,"positive","no_conflict",0.694108203127987,2.70329137811866,0.922
6,1,552,"negative_highly_familiar","conflict",0.74221471225567,2.7419390777292,0.505
6,1,631,"negative_familiar","conflict",0.790321221383352,2.80002935924413,0.552
6,0,783,"positive","no_conflict",0.838427730511034,2.89376176205794,0.631
6,0,614,"positive","no_conflict",0.886534239638716,2.78816837114117,0.783
6,1,733,"negative_rc","conflict",0.934640748766399,2.86510397464113,0.614
6,1,988,"positive","no_conflict",0.982747257894081,2.99475694458763,0.733
6,1,827,"negative_rc","conflict",1.03085376702176,2.91750550955255,0.988
6,1,706,"positive","no_conflict",1.07896027614945,2.8488047010518,0.827
6,1,745,"negative_highly_familiar","conflict",1.12706678527713,2.87215627274829,0.706
6,1,1512,"positive","no_conflict",1.17517329440481,3.17955179116519,0.745
6,1,584,"negative_highly_familiar","conflict",1.22327980353249,2.7664128471124,1.512
6,1,1359,"negative_familiar","conflict",1.27138631266017,3.13321945673249,0.584
6,1,526,"positive","no_conflict",1.31949282178786,2.72098574415374,1.359
6,1,461,"negative_unfamiliar","no_conflict",1.36759933091554,2.66370092538965,0.526
6,1,692,"positive","no_conflict",1.41570584004322,2.84010609445676,0.461
6,1,707,"negative_rc","conflict",1.4638123491709,2.8494194137969,0.692
6,1,690,"positive","no_conflict",1.51191885829859,2.83884909073726,0.707
6,0,946,"positive","no_conflict",1.56002536742627,2.97589113640179,0.69
6,1,721,"negative_familiar","conflict",1.60813187655395,2.85793526471943,0.946
6,1,1352,"negative_unfamiliar","no_conflict",1.65623838568163,3.13097669160562,0.721
6,1,559,"positive","no_conflict",1.70434489480932,2.74741180788642,1.352
7,1,515,"negative_unfamiliar","no_conflict",-1.71121725325613,2.71180722904119,0.559
7,1,466,"positive","no_conflict",-1.66311074412844,2.66838591669,0.515
7,0,1337,"negative_rc","conflict",-1.61500423500076,3.12613140726198,0.466
7,0,496,"positive","no_conflict",-1.56689772587308,2.6954816764902,1.337
7,1,808,"negative_highly_familiar","conflict",-1.5187912167454,2.90741136077459,0.496
7,1,711,"positive","no_conflict",-1.47068470761772,2.85186960072977,0.808
7,1,614,"negative_familiar","conflict",-1.42257819849003,2.78816837114117,0.711
7,0,765,"positive","no_conflict",-1.37447168936235,2.88366143515362,0.614
7,1,484,"positive","no_conflict",-1.32636518023467,2.68484536164441,0.765
7,1,1043,"negative_rc","conflict",-1.27825867110699,3.01828430842653,0.484
7,1,698,"negative_familiar","conflict",-1.2301521619793,2.84385542262316,1.043
7,0,1298,"positive","no_conflict",-1.18204565285162,3.11327469246435,0.698
7,1,761,"positive","no_conflict",-1.13393914372394,2.88138465677057,1.298
7,1,1472,"negative_rc","conflict",-1.08583263459626,3.16790781000148,0.761
7,1,847,"negative_highly_familiar","conflict",-1.03772612546857,2.92788341033071,1.472
7,1,550,"positive","no_conflict",-0.989619616340893,2.74036268949424,0.847
7,1,525,"positive","no_conflict",-0.94151310721321,2.72015930340596,0.55
7,1,972,"negative_unfamiliar","no_conflict",-0.893406598085528,2.98766626492627,0.525
7,1,699,"positive","no_conflict",-0.845300088957846,2.84447717574568,0.972
7,0,675,"negative_highly_familiar","conflict",-0.797193579830163,2.82930377283102,0.699
7,1,666,"positive","no_conflict",-0.749087070702481,2.8234742291703,0.675
7,1,809,"negative_familiar","conflict",-0.700980561574799,2.90794852161227,0.666
7,1,576,"negative_unfamiliar","no_conflict",-0.652874052447117,2.76042248342321,0.809
7,0,487,"positive","no_conflict",-0.604767543319434,2.68752896121463,0.576
7,1,1582,"negative_highly_familiar","conflict",-0.556661034191752,3.19920647916166,0.487
7,1,598,"positive","no_conflict",-0.50855452506407,2.77670118398841,1.582
7,1,1677,"negative_familiar","conflict",-0.460448015936387,3.22453306260609,0.598
7,1,604,"positive","no_conflict",-0.412341506808705,2.78103693862113,1.677
7,1,588,"positive","no_conflict",-0.364234997681023,2.76937732607614,0.604
7,1,938,"negative_rc","conflict",-0.316128488553341,2.97220283837906,0.588
7,0,1073,"positive","no_conflict",-0.268021979425658,3.03059972196595,0.938
7,1,929,"negative_highly_familiar","conflict",-0.219915470297976,2.96801571399364,1.073
7,1,600,"positive","no_conflict",-0.171808961170294,2.77815125038364,0.929
7,0,431,"negative_unfamiliar","no_conflict",-0.123702452042611,2.63447727016073,0.6
7,1,695,"positive","no_conflict",-0.0755959429149292,2.84198480459011,0.431
7,1,638,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.80482067872116,0.695
7,1,573,"positive","no_conflict",0.0206170753404354,2.75815462196739,0.638
7,NA,NA,"negative_rc","conflict",0.0687235844681176,NA,0.573
7,1,987,"negative_highly_familiar","conflict",0.1168300935958,2.99431715266964,0.3
7,1,954,"positive","no_conflict",0.164936602723482,2.9795483747041,0.987
7,1,753,"positive","no_conflict",0.213043111851164,2.8767949762007,0.954
7,0,1049,"negative_familiar","conflict",0.261149620978847,3.02077548819356,0.753
7,1,640,"negative_unfamiliar","no_conflict",0.309256130106529,2.80617997398389,1.049
7,1,607,"positive","no_conflict",0.357362639234211,2.78318869107526,0.64
7,1,1238,"positive","no_conflict",0.405469148361894,3.0927206446841,0.607
7,0,1413,"negative_rc","conflict",0.453575657489576,3.15014216184856,1.238
7,1,860,"positive","no_conflict",0.501682166617258,2.93449845124357,1.413
7,1,1187,"negative_familiar","conflict",0.54978867574494,3.07445071895459,0.86
7,1,849,"negative_unfamiliar","no_conflict",0.597895184872623,2.92890769024395,1.187
7,1,512,"positive","no_conflict",0.646001694000305,2.70926996097583,0.849
7,1,615,"positive","no_conflict",0.694108203127987,2.78887511577542,0.512
7,1,670,"negative_highly_familiar","conflict",0.74221471225567,2.82607480270083,0.615
7,1,1118,"negative_familiar","conflict",0.790321221383352,3.0484418035504,0.67
7,1,773,"positive","no_conflict",0.838427730511034,2.88817949391832,1.118
7,0,812,"positive","no_conflict",0.886534239638716,2.90955602924118,0.773
7,1,1035,"negative_rc","conflict",0.934640748766399,3.01494034979294,0.812
7,1,722,"positive","no_conflict",0.982747257894081,2.85853719756964,1.035
7,1,641,"negative_rc","conflict",1.03085376702176,2.80685802951882,0.722
7,1,688,"positive","no_conflict",1.07896027614945,2.83758843823551,0.641
7,1,1247,"negative_highly_familiar","conflict",1.12706678527713,3.09586645347854,0.688
7,1,1071,"positive","no_conflict",1.17517329440481,3.02978947083186,1.247
7,1,814,"negative_highly_familiar","conflict",1.22327980353249,2.9106244048892,1.071
7,1,1149,"negative_familiar","conflict",1.27138631266017,3.06032002868829,0.814
7,1,1076,"positive","no_conflict",1.31949282178786,3.03181227133037,1.149
7,1,795,"negative_unfamiliar","no_conflict",1.36759933091554,2.90036712865647,1.076
7,1,594,"positive","no_conflict",1.41570584004322,2.77378644498119,0.795
7,1,969,"negative_rc","conflict",1.4638123491709,2.98632377705077,0.594
7,1,1009,"positive","no_conflict",1.51191885829859,3.00389116623691,0.969
7,1,520,"positive","no_conflict",1.56002536742627,2.7160033436348,1.009
7,1,863,"negative_familiar","conflict",1.60813187655395,2.93601079571521,0.52
7,NA,NA,"negative_unfamiliar","no_conflict",1.65623838568163,NA,0.863
7,0,1014,"positive","no_conflict",1.70434489480932,3.00603795499732,NA
8,1,887,"negative_unfamiliar","no_conflict",-1.71121725325613,2.94792361983173,1.014
8,1,1110,"positive","no_conflict",-1.66311074412844,3.04532297878666,0.887
8,1,1109,"negative_rc","conflict",-1.61500423500076,3.04493154614916,1.11
8,1,1076,"positive","no_conflict",-1.56689772587308,3.03181227133037,1.109
8,1,1179,"negative_highly_familiar","conflict",-1.5187912167454,3.07151380509509,1.076
8,1,1514,"positive","no_conflict",-1.47068470761772,3.18012587516405,1.179
8,1,1209,"negative_familiar","conflict",-1.42257819849003,3.08242630086077,1.514
8,1,1089,"positive","no_conflict",-1.37447168936235,3.03702787975578,1.209
8,1,1088,"positive","no_conflict",-1.32636518023467,3.03662889536216,1.089
8,1,1175,"negative_rc","conflict",-1.27825867110699,3.07003786660776,1.088
8,1,1606,"negative_familiar","conflict",-1.2301521619793,3.20574554094266,1.175
8,1,853,"positive","no_conflict",-1.18204565285162,2.93094903116752,1.606
8,1,1060,"positive","no_conflict",-1.13393914372394,3.02530586526477,0.853
8,1,1043,"negative_rc","conflict",-1.08583263459626,3.01828430842653,1.06
8,1,1659,"negative_highly_familiar","conflict",-1.03772612546857,3.21984638602436,1.043
8,1,659,"positive","no_conflict",-0.989619616340893,2.81888541459401,1.659
8,1,930,"positive","no_conflict",-0.94151310721321,2.96848294855394,0.659
8,1,920,"negative_unfamiliar","no_conflict",-0.893406598085528,2.96378782734556,0.93
8,1,640,"positive","no_conflict",-0.845300088957846,2.80617997398389,0.92
8,1,1710,"negative_highly_familiar","conflict",-0.797193579830163,3.23299611039215,0.64
8,1,742,"positive","no_conflict",-0.749087070702481,2.87040390527903,1.71
8,1,1061,"negative_familiar","conflict",-0.700980561574799,3.02571538390134,0.742
8,1,981,"negative_unfamiliar","no_conflict",-0.652874052447117,2.99166900737995,1.061
8,1,1204,"positive","no_conflict",-0.604767543319434,3.08062648692181,0.981
8,1,731,"negative_highly_familiar","conflict",-0.556661034191752,2.86391737695786,1.204
8,1,826,"positive","no_conflict",-0.50855452506407,2.91698004732038,0.731
8,1,1049,"negative_familiar","conflict",-0.460448015936387,3.02077548819356,0.826
8,1,1016,"positive","no_conflict",-0.412341506808705,3.0068937079479,1.049
8,1,855,"positive","no_conflict",-0.364234997681023,2.93196611472817,1.016
8,1,927,"negative_rc","conflict",-0.316128488553341,2.9670797341445,0.855
8,1,918,"positive","no_conflict",-0.268021979425658,2.96284268120124,0.927
8,1,877,"negative_highly_familiar","conflict",-0.219915470297976,2.94299959336604,0.918
8,1,724,"positive","no_conflict",-0.171808961170294,2.85973856619715,0.877
8,1,963,"negative_unfamiliar","no_conflict",-0.123702452042611,2.98362628712453,0.724
8,1,818,"positive","no_conflict",-0.0755959429149292,2.91275330367132,0.963
8,1,745,"negative_unfamiliar","no_conflict",-0.0274894337872469,2.87215627274829,0.818
8,1,1048,"positive","no_conflict",0.0206170753404354,3.02036128264771,0.745
8,1,840,"negative_rc","conflict",0.0687235844681176,2.92427928606188,1.048
8,1,1119,"negative_highly_familiar","conflict",0.1168300935958,3.04883008652835,0.84
8,1,814,"positive","no_conflict",0.164936602723482,2.9106244048892,1.119
8,0,1221,"positive","no_conflict",0.213043111851164,3.08671566394488,0.814
8,0,644,"negative_familiar","conflict",0.261149620978847,2.80888586735981,1.221
8,1,1539,"negative_unfamiliar","no_conflict",0.309256130106529,3.18723861983148,0.644
8,1,1130,"positive","no_conflict",0.357362639234211,3.05307844348342,1.539
8,1,866,"positive","no_conflict",0.405469148361894,2.93751789201735,1.13
8,1,1585,"negative_rc","conflict",0.453575657489576,3.20002926655377,0.866
8,1,856,"positive","no_conflict",0.501682166617258,2.93247376467715,1.585
8,1,1375,"negative_familiar","conflict",0.54978867574494,3.13830269816628,0.856
8,1,1241,"negative_unfamiliar","no_conflict",0.597895184872623,3.09377178149873,1.375
8,1,1272,"positive","no_conflict",0.646001694000305,3.1044871113124,1.241
8,1,959,"positive","no_conflict",0.694108203127987,2.98181860717066,1.272
8,1,1038,"negative_highly_familiar","conflict",0.74221471225567,3.01619735351244,0.959
8,1,886,"negative_familiar","conflict",0.790321221383352,2.94743372188705,1.038
8,1,1037,"positive","no_conflict",0.838427730511034,3.01577875638904,0.886
8,0,1148,"positive","no_conflict",0.886534239638716,3.05994188806195,1.037
8,0,987,"negative_rc","conflict",0.934640748766399,2.99431715266964,1.148
8,1,NA,"positive","no_conflict",0.982747257894081,NA,0.987
8,1,905,"negative_rc","conflict",1.03085376702176,2.9566485792052,1.738
8,1,1024,"positive","no_conflict",1.07896027614945,3.01029995663981,0.905
8,1,1175,"negative_highly_familiar","conflict",1.12706678527713,3.07003786660776,1.024
8,1,671,"positive","no_conflict",1.17517329440481,2.82672252016899,1.175
8,1,1590,"negative_highly_familiar","conflict",1.22327980353249,3.20139712432045,0.671
8,0,973,"negative_familiar","conflict",1.27138631266017,2.98811284026835,1.59
8,1,932,"positive","no_conflict",1.31949282178786,2.96941591235398,0.973
8,1,803,"negative_unfamiliar","no_conflict",1.36759933091554,2.90471554527868,0.932
8,1,618,"positive","no_conflict",1.41570584004322,2.79098847508882,0.803
8,1,1033,"negative_rc","conflict",1.4638123491709,3.01410032151962,0.618
8,1,777,"positive","no_conflict",1.51191885829859,2.89042101880091,1.033
8,1,640,"positive","no_conflict",1.56002536742627,2.80617997398389,0.777
8,1,1215,"negative_familiar","conflict",1.60813187655395,3.08457627793433,0.64
8,1,1030,"negative_unfamiliar","no_conflict",1.65623838568163,3.01283722470517,1.215
8,1,637,"positive","no_conflict",1.70434489480932,2.80413943233535,1.03
9,1,672,"negative_unfamiliar","no_conflict",-1.71121725325613,2.82736927305383,0.637
9,1,535,"positive","no_conflict",-1.66311074412844,2.72835378202123,0.672
9,1,718,"negative_rc","conflict",-1.61500423500076,2.8561244442423,0.535
9,1,1022,"positive","no_conflict",-1.56689772587308,3.00945089579869,0.718
