"subj_idx","response","rt","stim","block","block_number","trial_z","rt_inv_trim_grp","run_trial","run_trial_z","prev_rt","prev_rt_inv"
24,1,270,"congruent","most_con",4,1.4181043713027,-3.7037037037037,26,0.470469407522566,0.361,-2.77008310249307
24,1,580,"incongruent","most_con",4,1.43975481971953,-1.72413793103448,27,0.556009299799396,0.27,-3.7037037037037
24,1,330,"congruent","most_con",4,1.46140526813637,-3.03030303030303,28,0.641549192076226,0.58,-1.72413793103448
24,1,272,"congruent","most_con",4,1.48305571655321,-3.67647058823529,29,0.727089084353056,0.33,-3.03030303030303
24,NA,NA,"congruent","most_con",4,1.50470616497004,-4.0650406504065,30,0.812628976629887,0.272,-3.67647058823529
24,1,356,"congruent","most_con",4,1.52635661338688,-2.80898876404494,31,0.898168868906717,0.246,-4.0650406504065
24,1,336,"congruent","most_con",4,1.54800706180371,-2.97619047619048,32,0.983708761183547,0.356,-2.80898876404494
24,1,334,"incongruent","most_con",4,1.56965751022055,-2.9940119760479,33,1.06924865346038,0.336,-2.97619047619048
24,NA,NA,"incongruent","most_con",4,1.59130795863738,NA,34,1.15478854573721,0.334,-2.9940119760479
24,1,450,"incongruent","most_con",4,1.61295840705422,-2.22222222222222,35,1.24032843801404,NA,NA
24,1,448,"congruent","most_con",4,1.63460885547105,-2.23214285714286,36,1.32586833029087,0.45,-2.22222222222222
24,0,517,"congruent","most_con",4,1.65625930388789,-1.93423597678917,37,1.4114082225677,0.448,-2.23214285714286
24,0,363,"congruent","most_con",4,1.67790975230472,-2.75482093663912,38,1.49694811484453,0.517,-1.93423597678917
24,1,400,"incongruent","most_con",4,1.69956020072156,-2.5,39,1.58248800712136,0.363,-2.75482093663912
24,1,334,"congruent","most_con",4,1.72121064913839,-2.9940119760479,40,1.66802789939819,0.4,-2.5
25,1,415,"congruent","most_con",1,-1.72121064913839,-2.40963855421687,1,-1.66802789939819,NA,NA
25,1,461,"incongruent","most_con",1,-1.69956020072156,-2.16919739696312,2,-1.58248800712136,0.415,-2.40963855421687
25,1,363,"congruent","most_con",1,-1.67790975230472,-2.75482093663912,3,-1.49694811484453,0.461,-2.16919739696312
25,1,416,"incongruent","most_con",1,-1.65625930388789,-2.40384615384615,4,-1.4114082225677,0.363,-2.75482093663912
25,1,374,"congruent","most_con",1,-1.63460885547105,-2.67379679144385,5,-1.32586833029087,0.416,-2.40384615384615
25,1,380,"congruent","most_con",1,-1.61295840705422,-2.63157894736842,6,-1.24032843801404,0.374,-2.67379679144385
25,1,314,"congruent","most_con",1,-1.59130795863738,-3.18471337579618,7,-1.15478854573721,0.38,-2.63157894736842
25,1,351,"congruent","most_con",1,-1.56965751022055,-2.84900284900285,8,-1.06924865346038,0.314,-3.18471337579618
25,1,324,"congruent","most_con",1,-1.54800706180371,-3.08641975308642,9,-0.983708761183547,0.351,-2.84900284900285
25,1,370,"congruent","most_con",1,-1.52635661338688,-2.7027027027027,10,-0.898168868906717,0.324,-3.08641975308642
25,1,312,"incongruent","most_con",1,-1.50470616497004,-3.20512820512821,11,-0.812628976629887,0.37,-2.7027027027027
25,1,334,"congruent","most_con",1,-1.48305571655321,-2.9940119760479,12,-0.727089084353056,0.312,-3.20512820512821
25,1,380,"congruent","most_con",1,-1.46140526813637,-2.63157894736842,13,-0.641549192076226,0.334,-2.9940119760479
25,1,306,"congruent","most_con",1,-1.43975481971953,-3.26797385620915,14,-0.556009299799396,0.38,-2.63157894736842
25,1,406,"congruent","most_con",1,-1.4181043713027,-2.46305418719212,15,-0.470469407522566,0.306,-3.26797385620915
25,1,300,"congruent","most_con",1,-1.39645392288586,-3.33333333333333,16,-0.384929515245736,0.406,-2.46305418719212
25,1,338,"congruent","most_con",1,-1.37480347446903,-2.9585798816568,17,-0.299389622968906,0.3,-3.33333333333333
25,1,312,"incongruent","most_con",1,-1.35315302605219,-3.20512820512821,18,-0.213849730692075,0.338,-2.9585798816568
25,1,358,"incongruent","most_con",1,-1.33150257763536,-2.79329608938547,19,-0.128309838415245,0.312,-3.20512820512821
25,1,355,"congruent","most_con",1,-1.30985212921852,-2.8169014084507,20,-0.0427699461384151,0.358,-2.79329608938547
25,1,369,"incongruent","most_con",1,-1.28820168080169,-2.710027100271,21,0.0427699461384151,0.355,-2.8169014084507
25,1,366,"incongruent","most_con",1,-1.26655123238485,-2.73224043715847,22,0.128309838415245,0.369,-2.710027100271
25,1,404,"incongruent","most_con",1,-1.24490078396802,-2.47524752475248,23,0.213849730692075,0.366,-2.73224043715847
25,1,370,"incongruent","most_con",1,-1.22325033555118,-2.7027027027027,24,0.299389622968906,0.404,-2.47524752475248
25,1,399,"congruent","most_con",1,-1.20159988713435,-2.5062656641604,25,0.384929515245736,0.37,-2.7027027027027
25,1,357,"congruent","most_con",1,-1.17994943871751,-2.80112044817927,26,0.470469407522566,0.399,-2.5062656641604
25,1,387,"congruent","most_con",1,-1.15829899030068,-2.58397932816537,27,0.556009299799396,0.357,-2.80112044817927
25,1,321,"congruent","most_con",1,-1.13664854188384,-3.11526479750779,28,0.641549192076226,0.387,-2.58397932816537
25,1,358,"congruent","most_con",1,-1.11499809346701,-2.79329608938547,29,0.727089084353056,0.321,-3.11526479750779
25,1,356,"congruent","most_con",1,-1.09334764505017,-2.80898876404494,30,0.812628976629887,0.358,-2.79329608938547
25,1,377,"congruent","most_con",1,-1.07169719663334,-2.6525198938992,31,0.898168868906717,0.356,-2.80898876404494
25,1,391,"incongruent","most_con",1,-1.0500467482165,-2.55754475703325,32,0.983708761183547,0.377,-2.6525198938992
25,1,381,"incongruent","most_con",1,-1.02839629979967,-2.6246719160105,33,1.06924865346038,0.391,-2.55754475703325
25,1,355,"congruent","most_con",1,-1.00674585138283,-2.8169014084507,34,1.15478854573721,0.381,-2.6246719160105
25,1,433,"incongruent","most_con",1,-0.985095402965998,-2.3094688221709,35,1.24032843801404,0.355,-2.8169014084507
25,1,341,"congruent","most_con",1,-0.963444954549162,-2.93255131964809,36,1.32586833029087,0.433,-2.3094688221709
25,1,315,"congruent","most_con",1,-0.941794506132327,-3.17460317460317,37,1.4114082225677,0.341,-2.93255131964809
25,1,369,"congruent","most_con",1,-0.920144057715492,-2.710027100271,38,1.49694811484453,0.315,-3.17460317460317
25,1,391,"congruent","most_con",1,-0.898493609298657,-2.55754475703325,39,1.58248800712136,0.369,-2.710027100271
25,1,389,"congruent","most_con",1,-0.876843160881822,-2.5706940874036,40,1.66802789939819,0.391,-2.55754475703325
25,1,450,"incongruent","most_incon",2,-0.855192712464987,-2.22222222222222,1,-1.66802789939819,NA,NA
25,1,392,"incongruent","most_incon",2,-0.833542264048152,-2.55102040816327,2,-1.58248800712136,0.45,-2.22222222222222
25,1,397,"incongruent","most_incon",2,-0.811891815631317,-2.51889168765743,3,-1.49694811484453,0.392,-2.55102040816327
25,1,403,"incongruent","most_incon",2,-0.790241367214482,-2.48138957816377,4,-1.4114082225677,0.397,-2.51889168765743
25,1,361,"incongruent","most_incon",2,-0.768590918797647,-2.77008310249307,5,-1.32586833029087,0.403,-2.48138957816377
25,1,399,"incongruent","most_incon",2,-0.746940470380811,-2.5062656641604,6,-1.24032843801404,0.361,-2.77008310249307
25,1,348,"incongruent","most_incon",2,-0.725290021963976,-2.8735632183908,7,-1.15478854573721,0.399,-2.5062656641604
25,1,338,"congruent","most_incon",2,-0.703639573547141,-2.9585798816568,8,-1.06924865346038,0.348,-2.8735632183908
25,1,416,"incongruent","most_incon",2,-0.681989125130306,-2.40384615384615,9,-0.983708761183547,0.338,-2.9585798816568
25,1,357,"incongruent","most_incon",2,-0.660338676713471,-2.80112044817927,10,-0.898168868906717,0.416,-2.40384615384615
25,1,363,"congruent","most_incon",2,-0.638688228296636,-2.75482093663912,11,-0.812628976629887,0.357,-2.80112044817927
25,1,320,"congruent","most_incon",2,-0.617037779879801,-3.125,12,-0.727089084353056,0.363,-2.75482093663912
25,1,390,"incongruent","most_incon",2,-0.595387331462966,-2.56410256410256,13,-0.641549192076226,0.32,-3.125
25,1,412,"incongruent","most_incon",2,-0.57373688304613,-2.42718446601942,14,-0.556009299799396,0.39,-2.56410256410256
25,1,386,"incongruent","most_incon",2,-0.552086434629295,-2.59067357512953,15,-0.470469407522566,0.412,-2.42718446601942
25,1,352,"incongruent","most_incon",2,-0.53043598621246,-2.84090909090909,16,-0.384929515245736,0.386,-2.59067357512953
25,1,429,"incongruent","most_incon",2,-0.508785537795625,-2.33100233100233,17,-0.299389622968906,0.352,-2.84090909090909
25,1,410,"incongruent","most_incon",2,-0.48713508937879,-2.4390243902439,18,-0.213849730692075,0.429,-2.33100233100233
25,1,392,"incongruent","most_incon",2,-0.465484640961955,-2.55102040816327,19,-0.128309838415245,0.41,-2.4390243902439
25,1,310,"congruent","most_incon",2,-0.44383419254512,-3.2258064516129,20,-0.0427699461384151,0.392,-2.55102040816327
25,1,324,"incongruent","most_incon",2,-0.422183744128285,-3.08641975308642,21,0.0427699461384151,0.31,-3.2258064516129
25,1,306,"incongruent","most_incon",2,-0.40053329571145,-3.26797385620915,22,0.128309838415245,0.324,-3.08641975308642
25,1,335,"congruent","most_incon",2,-0.378882847294614,-2.98507462686567,23,0.213849730692075,0.306,-3.26797385620915
25,1,364,"incongruent","most_incon",2,-0.357232398877779,-2.74725274725275,24,0.299389622968906,0.335,-2.98507462686567
25,1,394,"incongruent","most_incon",2,-0.335581950460944,-2.53807106598985,25,0.384929515245736,0.364,-2.74725274725275
25,1,320,"congruent","most_incon",2,-0.313931502044109,-3.125,26,0.470469407522566,0.394,-2.53807106598985
25,1,326,"incongruent","most_incon",2,-0.292281053627274,-3.06748466257669,27,0.556009299799396,0.32,-3.125
25,1,292,"congruent","most_incon",2,-0.270630605210439,-3.42465753424658,28,0.641549192076226,0.326,-3.06748466257669
25,1,305,"congruent","most_incon",2,-0.248980156793604,-3.27868852459016,29,0.727089084353056,0.292,-3.42465753424658
25,1,383,"incongruent","most_incon",2,-0.227329708376769,-2.61096605744125,30,0.812628976629887,0.305,-3.27868852459016
25,1,388,"incongruent","most_incon",2,-0.205679259959934,-2.57731958762887,31,0.898168868906717,0.383,-2.61096605744125
25,1,402,"congruent","most_incon",2,-0.184028811543098,-2.48756218905473,32,0.983708761183547,0.388,-2.57731958762887
25,1,384,"congruent","most_incon",2,-0.162378363126263,-2.60416666666667,33,1.06924865346038,0.402,-2.48756218905473
25,1,365,"incongruent","most_incon",2,-0.140727914709428,-2.73972602739726,34,1.15478854573721,0.384,-2.60416666666667
25,1,331,"congruent","most_incon",2,-0.119077466292593,-3.02114803625378,35,1.24032843801404,0.365,-2.73972602739726
25,1,321,"congruent","most_incon",2,-0.097427017875758,-3.11526479750779,36,1.32586833029087,0.331,-3.02114803625378
25,1,335,"incongruent","most_incon",2,-0.0757765694589229,-2.98507462686567,37,1.4114082225677,0.321,-3.11526479750779
25,1,340,"incongruent","most_incon",2,-0.0541261210420878,-2.94117647058824,38,1.49694811484453,0.335,-2.98507462686567
25,1,306,"incongruent","most_incon",2,-0.0324756726252527,-3.26797385620915,39,1.58248800712136,0.34,-2.94117647058824
25,1,351,"incongruent","most_incon",2,-0.0108252242084176,-2.84900284900285,40,1.66802789939819,0.306,-3.26797385620915
25,1,413,"incongruent","most_incon",3,0.0108252242084176,-2.42130750605327,1,-1.66802789939819,NA,NA
25,1,651,"incongruent","most_incon",3,0.0324756726252527,-1.53609831029186,2,-1.58248800712136,0.413,-2.42130750605327
25,1,353,"congruent","most_incon",3,0.0541261210420878,-2.8328611898017,3,-1.49694811484453,0.651,-1.53609831029186
25,1,406,"incongruent","most_incon",3,0.0757765694589229,-2.46305418719212,4,-1.4114082225677,0.353,-2.8328611898017
25,1,348,"incongruent","most_incon",3,0.097427017875758,-2.8735632183908,5,-1.32586833029087,0.406,-2.46305418719212
25,1,306,"congruent","most_incon",3,0.119077466292593,-3.26797385620915,6,-1.24032843801404,0.348,-2.8735632183908
25,1,328,"incongruent","most_incon",3,0.140727914709428,-3.04878048780488,7,-1.15478854573721,0.306,-3.26797385620915
25,1,333,"congruent","most_incon",3,0.162378363126263,-3.003003003003,8,-1.06924865346038,0.328,-3.04878048780488
25,1,314,"incongruent","most_incon",3,0.184028811543098,-3.18471337579618,9,-0.983708761183547,0.333,-3.003003003003
25,1,352,"congruent","most_incon",3,0.205679259959934,-2.84090909090909,10,-0.898168868906717,0.314,-3.18471337579618
25,1,334,"congruent","most_incon",3,0.227329708376769,-2.9940119760479,11,-0.812628976629887,0.352,-2.84090909090909
25,1,300,"incongruent","most_incon",3,0.248980156793604,-3.33333333333333,12,-0.727089084353056,0.334,-2.9940119760479
25,1,306,"incongruent","most_incon",3,0.270630605210439,-3.26797385620915,13,-0.641549192076226,0.3,-3.33333333333333
25,1,312,"incongruent","most_incon",3,0.292281053627274,-3.20512820512821,14,-0.556009299799396,0.306,-3.26797385620915
25,1,316,"congruent","most_incon",3,0.313931502044109,-3.16455696202532,15,-0.470469407522566,0.312,-3.20512820512821
25,1,354,"incongruent","most_incon",3,0.335581950460944,-2.82485875706215,16,-0.384929515245736,0.316,-3.16455696202532
25,1,368,"incongruent","most_incon",3,0.357232398877779,-2.71739130434783,17,-0.299389622968906,0.354,-2.82485875706215
25,1,318,"congruent","most_incon",3,0.378882847294614,-3.14465408805031,18,-0.213849730692075,0.368,-2.71739130434783
25,1,340,"incongruent","most_incon",3,0.40053329571145,-2.94117647058824,19,-0.128309838415245,0.318,-3.14465408805031
25,1,321,"incongruent","most_incon",3,0.422183744128285,-3.11526479750779,20,-0.0427699461384151,0.34,-2.94117647058824
25,1,295,"incongruent","most_incon",3,0.44383419254512,-3.38983050847458,21,0.0427699461384151,0.321,-3.11526479750779
25,1,364,"incongruent","most_incon",3,0.465484640961955,-2.74725274725275,22,0.128309838415245,0.295,-3.38983050847458
25,1,298,"congruent","most_incon",3,0.48713508937879,-3.35570469798658,23,0.213849730692075,0.364,-2.74725274725275
25,1,376,"incongruent","most_incon",3,0.508785537795625,-2.65957446808511,24,0.299389622968906,0.298,-3.35570469798658
25,1,398,"incongruent","most_incon",3,0.53043598621246,-2.51256281407035,25,0.384929515245736,0.376,-2.65957446808511
25,1,299,"incongruent","most_incon",3,0.552086434629295,-3.34448160535117,26,0.470469407522566,0.398,-2.51256281407035
25,1,345,"congruent","most_incon",3,0.57373688304613,-2.89855072463768,27,0.556009299799396,0.299,-3.34448160535117
25,1,319,"incongruent","most_incon",3,0.595387331462966,-3.13479623824451,28,0.641549192076226,0.345,-2.89855072463768
25,1,388,"incongruent","most_incon",3,0.617037779879801,-2.57731958762887,29,0.727089084353056,0.319,-3.13479623824451
25,1,354,"incongruent","most_incon",3,0.638688228296636,-2.82485875706215,30,0.812628976629887,0.388,-2.57731958762887
25,1,407,"incongruent","most_incon",3,0.660338676713471,-2.45700245700246,31,0.898168868906717,0.354,-2.82485875706215
25,1,325,"congruent","most_incon",3,0.681989125130306,-3.07692307692308,32,0.983708761183547,0.407,-2.45700245700246
25,1,299,"incongruent","most_incon",3,0.703639573547141,-3.34448160535117,33,1.06924865346038,0.325,-3.07692307692308
25,1,321,"congruent","most_incon",3,0.725290021963976,-3.11526479750779,34,1.15478854573721,0.299,-3.34448160535117
25,1,327,"congruent","most_incon",3,0.746940470380811,-3.05810397553517,35,1.24032843801404,0.321,-3.11526479750779
25,1,331,"incongruent","most_incon",3,0.768590918797647,-3.02114803625378,36,1.32586833029087,0.327,-3.05810397553517
25,1,361,"incongruent","most_incon",3,0.790241367214482,-2.77008310249307,37,1.4114082225677,0.331,-3.02114803625378
25,1,311,"incongruent","most_incon",3,0.811891815631317,-3.21543408360129,38,1.49694811484453,0.361,-2.77008310249307
25,1,317,"incongruent","most_incon",3,0.833542264048152,-3.15457413249211,39,1.58248800712136,0.311,-3.21543408360129
25,1,307,"incongruent","most_incon",3,0.855192712464987,-3.25732899022801,40,1.66802789939819,0.317,-3.15457413249211
25,1,313,"congruent","most_con",4,0.876843160881822,-3.19488817891374,1,-1.66802789939819,NA,NA
25,1,302,"congruent","most_con",4,0.898493609298657,-3.3112582781457,2,-1.58248800712136,0.313,-3.19488817891374
25,1,323,"congruent","most_con",4,0.920144057715492,-3.09597523219814,3,-1.49694811484453,0.302,-3.3112582781457
25,1,337,"congruent","most_con",4,0.941794506132327,-2.9673590504451,4,-1.4114082225677,0.323,-3.09597523219814
25,1,351,"congruent","most_con",4,0.963444954549162,-2.84900284900285,5,-1.32586833029087,0.337,-2.9673590504451
25,0,405,"incongruent","most_con",4,0.985095402965998,-2.46913580246914,6,-1.24032843801404,0.351,-2.84900284900285
25,1,418,"incongruent","most_con",4,1.00674585138283,-2.39234449760766,7,-1.15478854573721,0.405,-2.46913580246914
25,1,416,"congruent","most_con",4,1.02839629979967,-2.40384615384615,8,-1.06924865346038,0.418,-2.39234449760766
25,1,366,"congruent","most_con",4,1.0500467482165,-2.73224043715847,9,-0.983708761183547,0.416,-2.40384615384615
25,1,371,"congruent","most_con",4,1.07169719663334,-2.69541778975741,10,-0.898168868906717,0.366,-2.73224043715847
25,1,321,"congruent","most_con",4,1.09334764505017,-3.11526479750779,11,-0.812628976629887,0.371,-2.69541778975741
25,1,367,"congruent","most_con",4,1.11499809346701,-2.72479564032698,12,-0.727089084353056,0.321,-3.11526479750779
25,1,364,"congruent","most_con",4,1.13664854188384,-2.74725274725275,13,-0.641549192076226,0.367,-2.72479564032698
25,1,386,"incongruent","most_con",4,1.15829899030068,-2.59067357512953,14,-0.556009299799396,0.364,-2.74725274725275
25,1,376,"incongruent","most_con",4,1.17994943871751,-2.65957446808511,15,-0.470469407522566,0.386,-2.59067357512953
25,1,382,"congruent","most_con",4,1.20159988713435,-2.61780104712042,16,-0.384929515245736,0.376,-2.65957446808511
25,1,347,"congruent","most_con",4,1.22325033555118,-2.88184438040346,17,-0.299389622968906,0.382,-2.61780104712042
25,1,376,"incongruent","most_con",4,1.24490078396802,-2.65957446808511,18,-0.213849730692075,0.347,-2.88184438040346
25,1,358,"congruent","most_con",4,1.26655123238485,-2.79329608938547,19,-0.128309838415245,0.376,-2.65957446808511
